#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome 4	NC_003075.7	10366211	10368179	+	827626	NIP1;2	AT4G18910	NP_193626.1	294	NOD26-like intrinsic protein 1;2
chromosome 4	NC_003075.7	10368784	10370086	+	827627		AT4G18920	NP_567567.1	247	histone acetyltransferase (DUF1264)
chromosome 4	NC_003075.7	10370797	10371885	+	827628		AT4G18930	NP_193628.1	181	RNA ligase/cyclic nucleotide phosphodiesterase family protein
chromosome 4	NC_003075.7	10372732	10373581	+	827629		AT4G18940	NP_193629.1	196	RNA ligase/cyclic nucleotide phosphodiesterase family protein
chromosome 4	NC_003075.7	10375685	10378129	+	827630		AT4G18950	NP_567568.1	459	Integrin-linked protein kinase family
chromosome 4	NC_003075.7	10383917	10388272	+	827631	AG	AT4G18960	NP_567569.3	252	K-box region and MADS-box transcription factor family protein	 partial
chromosome 4	NC_003075.7	10388875	10390808	-	827632		AT4G18970	NP_001190767.1	410	GDSL-like Lipase/Acylhydrolase superfamily protein
chromosome 4	NC_003075.7	10392170	10393665	-	827633		AT4G18975	NP_567571.1	287	Pentatricopeptide repeat (PPR) superfamily protein
chromosome 4	NC_003075.7	10398973	10399293	+	827634	AtS40-3	AT4G18980	NP_193633.2	106	AtS40-3
chromosome 4	NC_003075.7	10401941	10404248	-	827635	XTH29	AT4G18990	NP_193634.1	357	xyloglucan endotransglucosylase/hydrolase 29
chromosome 4	NC_003075.7	10405176	10407339	+	827636	IWS2	AT4G19000	NP_001319989.1	413	Transcription elongation factor (TFIIS) family protein
chromosome 4	NC_003075.7	10407571	10408582	-	827637	VPS25	AT4G19003	NP_001319991.1	179	E2F/DP family winged-helix DNA-binding domain-containing protein
chromosome 4	NC_003075.7	10409349	10411347	-	827638		AT4G19006	NP_001329027.1	439	Proteasome component (PCI) domain protein
chromosome 4	NC_003075.7	10411715	10414221	-	827639		AT4G19010	NP_193636.1	566	AMP-dependent synthetase and ligase family protein
chromosome 4	NC_003075.7	10414526	10420936	+	827640	CMT2	AT4G19020	NP_193637.2	1295	chromomethylase 2
chromosome 4	NC_003075.7	10421728	10423409	-	827641	NLM1	AT4G19030	NP_567572.1	296	NOD26-like major intrinsic protein 1
chromosome 4	NC_003075.7	10427807	10428975	-	3770494	LCR7	AT4G19035	NP_001319992.1	84	low-molecular-weight cysteine-rich 7
chromosome 4	NC_003075.7	10430074	10430959	-	3770495	LCR15	AT4G19038	NP_001031669.1	84	low-molecular-weight cysteine-rich 15
chromosome 4	NC_003075.7	10431799	10437171	-	827642	EDR2	AT4G19040	NP_001319993.1	723	ENHANCED DISEASE RESISTANCE 2
chromosome 4	NC_003075.7	10438213	10439788	-	7922308		AT4G19045	NP_001154253.1	215	Mob1/phocein family protein
chromosome 4	NC_003075.7	10440102	10443786	-	827643		AT4G19050	NP_193640.4	1201	NB-ARC domain-containing disease resistance protein
chromosome 4	NC_003075.7	10445082	10446233	-	827644		AT4G19060	NP_193641.1	383	P-loop containing nucleoside triphosphate hydrolases superfamily protein
chromosome 4	NC_003075.7	10446770	10448079	-	827645		AT4G19070	NP_193642.1	171	Putative membrane lipoprotein
chromosome 4	NC_003075.7	10448813	10449796	-	827646		AT4G19080	NP_193643.2	327	hypothetical protein (DUF594)
chromosome 4	NC_003075.7	10449900	10452757	+	827647		AT4G19090	NP_193644.1	751	transmembrane protein	 putative (DUF594)
chromosome 4	NC_003075.7	10453189	10453468	-	827648		AT4G19095	NP_567573.1	58	hypothetical protein AT4G19095
chromosome 4	NC_003075.7	10453453	10454359	+	2745715	PAM68	AT4G19100	NP_974571.1	214	PAM68-like protein (DUF3464)
chromosome 4	NC_003075.7	10454770	10457468	-	827649		AT4G19110	NP_849407.1	464	Protein kinase superfamily protein
chromosome 4	NC_003075.7	10460665	10463034	-	827650	ERD3	AT4G19120	NP_567575.1	600	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
chromosome 4	NC_003075.7	10466618	10469095	-	827651		AT4G19130	NP_001328660.1	785	Replication factor-A protein 1-like protein
chromosome 4	NC_003075.7	10469830	10471275	+	827652		AT4G19140	NP_567577.1	303	exopolysaccharide production negative regulator
chromosome 4	NC_003075.7	10471578	10472677	-	827653		AT4G19150	NP_193650.2	243	Ankyrin repeat family protein
chromosome 4	NC_003075.7	10477772	10479947	+	827654		AT4G19160	NP_974572.1	453	transglutaminase family protein
chromosome 4	NC_003075.7	10481835	10483622	+	827655	NCED4	AT4G19170	NP_193652.1	595	nine-cis-epoxycarotenoid dioxygenase 4
chromosome 4	NC_003075.7	10485518	10487868	-	827656		AT4G19180	NP_001329939.1	740	GDA1/CD39 nucleoside phosphatase family protein
chromosome 4	NC_003075.7	10489201	10491488	-	827657	UMAMIT2	AT4G19185	NP_567580.1	398	nodulin MtN21 /EamA-like transporter family protein
chromosome 4	NC_003075.7	10493323	10495969	+	827658		AT4G19190	NP_193654.2	595	zinc knuckle (CCHC-type) family protein
chromosome 4	NC_003075.7	10496228	10498192	+	6240220		AT4G19191	NP_001119013.1	654	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 4	NC_003075.7	10499277	10500390	+	827660		AT4G19200	NP_193655.1	179	proline-rich family protein
chromosome 4	NC_003075.7	10501906	10504776	+	827661	ABCE2	AT4G19210	NP_193656.2	605	RNAse l inhibitor protein 2
chromosome 4	NC_003075.7	10505266	10508121	-	827662		AT4G19220	NP_001319994.1	951	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 4	NC_003075.7	10521524	10523566	+	827663	CYP707A1	AT4G19230	NP_974574.1	484	cytochrome P450	 family 707	 subfamily A	 polypeptide 1
chromosome 4	NC_003075.7	10527800	10529092	-	827664		AT4G19240	NP_193659.1	366	hypothetical protein AT4G19240
chromosome 4	NC_003075.7	10531504	10532190	+	827665		AT4G19250	NP_193660.1	228	Galactose oxidase/kelch repeat superfamily protein
chromosome 4	NC_003075.7	10533296	10536262	+	827666		AT4G19260	NP_193661.1	288	Galactose oxidase/kelch repeat superfamily protein
chromosome 4	NC_003075.7	10537555	10538021	-	827667		AT4G19270	NP_193662.1	141	hypothetical protein AT4G19270
chromosome 4	NC_003075.7	10554982	10556256	+	827674		AT4G19275	NP_001328104.1	208	galactose oxidase/kelch repeat protein
chromosome 4	NC_003075.7	10557354	10558505	+	28720147		AT4G19330	NP_001319995.1	383	kelch repeat F-box protein
chromosome 4	NC_003075.7	10559610	10560884	+	827675		AT4G19340	NP_193669.1	232	SCD6 protein-like protein
chromosome 4	NC_003075.7	10562214	10563676	-	827676	EMB3006	AT4G19350	NP_567582.1	180	embryo defective 3006
chromosome 4	NC_003075.7	10564159	10565406	+	827677		AT4G19360	NP_193671.1	268	SCD6 protein-like protein
chromosome 4	NC_003075.7	10566263	10567535	-	827678		AT4G19370	NP_193672.1	217	chitin synthase	 putative (DUF1218)
chromosome 4	NC_003075.7	10568427	10572414	-	827679		AT4G19380	NP_001329018.1	768	Long-chain fatty alcohol dehydrogenase family protein
chromosome 4	NC_003075.7	10574903	10576355	-	827680		AT4G19390	NP_567583.1	273	Uncharacterized protein family (UPF0114)
chromosome 4	NC_003075.7	10581037	10584766	-	827682		AT4G19410	NP_001190770.1	517	Pectinacetylesterase family protein
chromosome 4	NC_003075.7	10581037	10581909	-	827681		AT4G19400	NP_567584.1	148	Profilin family protein
chromosome 4	NC_003075.7	10587504	10589807	-	827683		AT4G19420	NP_001328921.1	432	Pectinacetylesterase family protein
chromosome 4	NC_003075.7	10598606	10599088	-	827684		AT4G19430	NP_567586.1	160	hypothetical protein AT4G19430
chromosome 4	NC_003075.7	10602006	10604522	-	827685		AT4G19440	NP_001190771.2	838	Tetratricopeptide repeat (TPR)-like superfamily protein
chromosome 4	NC_003075.7	10606538	10609218	+	827686		AT4G19450	NP_567588.1	572	Major facilitator superfamily protein
chromosome 4	NC_003075.7	10610422	10611972	-	827687		AT4G19460	NP_567589.1	516	UDP-Glycosyltransferase superfamily protein
chromosome 4	NC_003075.7	10612993	10614339	-	827688		AT4G19470	NP_193682.1	417	Leucine-rich repeat (LRR) family protein
chromosome 4	NC_003075.7	10614780	10615316	-	827689		AT4G19480	NP_193683.1	128	hypothetical protein AT4G19480
chromosome 4	NC_003075.7	10614820	10615332	+	28720149		AT4G19485	NP_001328733.1	155	hypothetical protein AT4G19485
chromosome 4	NC_003075.7	10616017	10622934	+	827690	VPS54	AT4G19490	NP_193684.4	1034	VPS54
chromosome 4	NC_003075.7	10625787	10630140	+	827691		AT4G19500	NP_193685.6	1309	nucleoside-triphosphatase/transmembrane receptor/nucleotide binding/ATP binding protein
chromosome 4	NC_003075.7	10633685	10637841	+	827692		AT4G19510	NP_001328448.1	1247	Disease resistance protein (TIR-NBS-LRR class)
chromosome 4	NC_003075.7	10639488	10647070	-	827694		AT4G19520	NP_193687.3	1744	disease resistance protein (TIR-NBS-LRR class) family
chromosome 4	NC_003075.7	10651962	10657090	+	827695		AT4G19530	NP_001328514.1	1189	disease resistance protein (TIR-NBS-LRR class) family
chromosome 4	NC_003075.7	10657517	10659094	+	827696	INDH	AT4G19540	NP_193689.1	313	INDH1(iron-sulfur protein required for NADH dehydrogenase)
chromosome 4	NC_003075.7	10659414	10660873	-	827697		AT4G19550	NP_001190773.1	223	zinc ion binding / transcription regulator
chromosome 4	NC_003075.7	10661904	10664369	+	827698	CYCT1;2	AT4G19560	NP_193691.2	460	Cyclin family protein
chromosome 4	NC_003075.7	10665516	10667192	+	827699		AT4G19570	NP_193692.2	558	Chaperone DnaJ-domain superfamily protein
chromosome 4	NC_003075.7	10668367	10669452	+	827700		AT4G19580	NP_193693.5	312	DNAJ heat shock N-terminal domain-containing protein
chromosome 4	NC_003075.7	10671166	10672290	+	827701		AT4G19590	NP_001328176.1	374	Chaperone DnaJ-domain superfamily protein
chromosome 4	NC_003075.7	10673619	10676532	+	827702	CYCT1;4	AT4G19600	NP_193695.2	541	Cyclin family protein
chromosome 4	NC_003075.7	10677482	10681623	+	827703		AT4G19610	NP_193696.3	816	nucleotide/nucleic acid binding protein
chromosome 4	NC_003075.7	10682433	10682844	-	827704		AT4G19620	NP_193697.1	113	hypothetical protein AT4G19620
chromosome 4	NC_003075.7	10684126	10684614	-	827705		AT4G19630	NP_193698.2	131	winged-helix DNA-binding transcription factor family protein
chromosome 4	NC_003075.7	10687441	10689449	-	827706	ARA7	AT4G19640	NP_193699.1	200	Ras-related small GTP-binding family protein
chromosome 4	NC_003075.7	10689941	10691298	-	827707		AT4G19645	NP_001327980.1	268	TRAM	 LAG1 and CLN8 (TLC) lipid-sensing domain containing protein
chromosome 4	NC_003075.7	10693388	10695166	+	827709		AT4G19650	NP_001328981.1	592	Mitochondrial transcription termination factor family protein
chromosome 4	NC_003075.7	10696266	10698243	-	827710	NPR4	AT4G19660	NP_001328027.1	601	NPR1-like protein 4
chromosome 4	NC_003075.7	10699383	10701342	-	827711		AT4G19670	NP_001329045.1	532	RING/U-box superfamily protein
chromosome 4	NC_003075.7	10703385	10704621	+	827712	IRT2	AT4G19680	NP_001031670.1	350	iron regulated transporter 2
chromosome 4	NC_003075.7	10707487	10708723	+	827713	IRT1	AT4G19690	NP_567590.3	347	iron-regulated transporter 1
chromosome 4	NC_003075.7	10713633	10714635	-	827714	RING	AT4G19700	NP_193705.1	304	SBP (S-ribonuclease binding protein) family protein
chromosome 4	NC_003075.7	10725229	10729536	+	827715	AK-HSDH II	AT4G19710	NP_974576.1	916	aspartate kinase-homoserine dehydrogenase ii
chromosome 4	NC_003075.7	10730206	10731695	-	827716		AT4G19720	NP_001319998.1	363	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10733864	10734975	-	827717		AT4G19730	NP_193708.1	332	Glycosyl hydrolase superfamily protein
chromosome 4	NC_003075.7	10739567	10740302	-	827718		AT4G19740	NP_193709.3	211	Glycosyl hydrolase superfamily protein
chromosome 4	NC_003075.7	10745682	10747127	-	827719		AT4G19750	NP_193710.2	362	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10750381	10752028	+	827720		AT4G19760	NP_193711.2	369	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10753310	10754181	-	827721		AT4G19770	NP_193712.2	261	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10760830	10762104	-	827724		AT4G19800	NP_193715.1	398	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10764151	10765753	-	827725	ChiC	AT4G19810	NP_001319999.1	379	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10767319	10768614	-	827726		AT4G19820	NP_001320000.1	368	Glycosyl hydrolase family protein with chitinase insertion domain-containing protein
chromosome 4	NC_003075.7	10772579	10773933	-	827727		AT4G19830	NP_193718.1	229	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
chromosome 4	NC_003075.7	10774336	10775701	+	827728	PP2-A1	AT4G19840	NP_193719.1	246	phloem protein 2-A1
chromosome 4	NC_003075.7	10776657	10777588	+	827729	PP2-A2	AT4G19850	NP_001154254.2	220	lectin-like protein
chromosome 4	NC_003075.7	10777655	10780260	-	827730		AT4G19860	NP_193721.2	535	alpha/beta-Hydrolases superfamily protein
chromosome 4	NC_003075.7	10781184	10782365	-	827732		AT4G19865	NP_849411.1	393	Galactose oxidase/kelch repeat superfamily protein
chromosome 4	NC_003075.7	10783054	10784256	-	827733		AT4G19870	NP_849547.1	400	Galactose oxidase/kelch repeat superfamily protein
chromosome 4	NC_003075.7	10784691	10786376	-	827734		AT4G19880	NP_001031671.1	382	Glutathione S-transferase family protein
chromosome 4	NC_003075.7	10786948	10789053	-	10723133		AT4G19890	NP_001190774.1	701	Pentatricopeptide repeat (PPR-like) superfamily protein
chromosome 4	NC_003075.7	10789144	10791433	-	827735		AT4G19900	NP_193724.2	644	alpha 1	4-glycosyltransferase family protein
chromosome 4	NC_003075.7	10794165	10794758	-	3770536	LCR38	AT4G19905	NP_001031673.1	76	low-molecular-weight cysteine-rich 38
chromosome 4	NC_003075.7	10795869	10796687	-	2745716		AT4G19910	NP_974577.1	241	Toll-Interleukin-Resistance (TIR) domain family protein
chromosome 4	NC_003075.7	10797392	10798360	-	827736		AT4G19920	NP_193725.3	274	Toll-Interleukin-Resistance (TIR) domain family protein
chromosome 4	NC_003075.7	10799875	10800726	-	2745717		AT4G19925	NP_974578.1	249	Toll-Interleukin-Resistance (TIR) domain family protein
chromosome 4	NC_003075.7	10803558	10804853	+	827737		AT4G19930	NP_193726.1	431	F-box and associated interaction domains-containing protein
chromosome 4	NC_003075.7	10806195	10807430	+	827738		AT4G19940	NP_193727.1	411	F-box and associated interaction domains-containing protein
chromosome 4	NC_003075.7	10809977	10810942	+	827739		AT4G19950	NP_193728.2	321	polyadenylate-binding protein 1-B-binding protein
chromosome 4	NC_003075.7	10813807	10816997	+	827740	KUP9	AT4G19960	NP_001329904.1	833	K+ uptake permease 9
chromosome 4	NC_003075.7	10818242	10820603	+	827741		AT4G19970	NP_193730.2	377	nucleotide-diphospho-sugar transferase family protein
chromosome 4	NC_003075.7	10823681	10825343	+	28720150		AT4G19975	NP_001328843.1	354	nucleotide-diphospho-sugar transferase family protein
chromosome 4	NC_003075.7	10828153	10828536	-	827742		AT4G19980	NP_567591.1	127	hypothetical protein AT4G19980
chromosome 4	NC_003075.7	10830542	10831711	-	827743		AT4G19985	NP_001329420.1	269	Acyl-CoA N-acyltransferases (NAT) superfamily protein
chromosome 4	NC_003075.7	10832848	10835559	+	827744	FRS1	AT4G19990	NP_001328362.1	774	FAR1-related sequence 1
chromosome 4	NC_003075.7	10838367	10838993	+	827745		AT4G20000	NP_193733.1	208	VQ motif-containing protein
chromosome 4	NC_003075.7	10842128	10843989	+	827746	PTAC9	AT4G20010	NP_001031674.1	371	plastid transcriptionally active 9
chromosome 4	NC_003075.7	10844433	10846085	-	827747	MORF1	AT4G20020	NP_193735.1	419	multiple organellar RNA editing factor
chromosome 4	NC_003075.7	10846362	10847246	+	827748		AT4G20030	NP_567594.1	152	RNA-binding (RRM/RBD/RNP motifs) family protein
chromosome 4	NC_003075.7	10847348	10848963	-	827749		AT4G20040	NP_567595.1	483	Pectin lyase-like superfamily protein
chromosome 4	NC_003075.7	10849911	10852283	-	827750	QRT3	AT4G20050	NP_001329642.1	506	Pectin lyase-like superfamily protein
chromosome 4	NC_003075.7	10854790	10859330	-	827751	EMB1895	AT4G20060	NP_193739.1	1134	ARM repeat superfamily protein
chromosome 4	NC_003075.7	10861548	10864529	+	827752	AAH	AT4G20070	NP_193740.1	525	allantoate amidohydrolase
chromosome 4	NC_003075.7	10865295	10867619	+	827753		AT4G20080	NP_193741.1	774	Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein
chromosome 4	NC_003075.7	10868400	10870382	-	827754	EMB1025	AT4G20090	NP_001320003.1	660	Pentatricopeptide repeat (PPR) superfamily protein
chromosome 4	NC_003075.7	10871734	10873072	-	827755		AT4G20095	NP_001119019.1	292	hypothetical protein (DUF626)
chromosome 4	NC_003075.7	10873999	10874865	-	827756		AT4G20100	NP_193743.1	288	PQ-loop repeat family protein / transmembrane family protein
chromosome 4	NC_003075.7	10875567	10878545	+	827757	VSR7	AT4G20110	NP_001190777.1	628	VACUOLAR SORTING RECEPTOR 7
chromosome 4	NC_003075.7	10878914	10881697	+	827759	PTAC14	AT4G20130	NP_193746.3	483	plastid transcriptionally active 14
chromosome 4	NC_003075.7	10884220	10888045	+	827760	GSO1	AT4G20140	NP_193747.2	1249	Leucine-rich repeat transmembrane protein kinase
chromosome 4	NC_003075.7	10888529	10889500	-	827761		AT4G20150	NP_567596.1	81	excitatory amino acid transporter
chromosome 4	NC_003075.7	10890977	10895120	+	827762		AT4G20160	NP_001328820.1	1213	golgin family A protein
chromosome 4	NC_003075.7	10896810	10898794	+	827763	GALS3	AT4G20170	NP_193750.1	504	glycosyltransferase family protein (DUF23)
chromosome 4	NC_003075.7	10906508	10907677	-	827765		AT4G20190	NP_193752.1	389	hypothetical protein AT4G20190
chromosome 4	NC_003075.7	10908672	10911151	-	827766		AT4G20200	NP_193753.1	604	Terpenoid cyclases/Protein prenyltransferases superfamily protein
chromosome 4	NC_003075.7	10913613	10918282	-	827768		AT4G20210	NP_193754.2	600	Terpenoid cyclases/Protein prenyltransferases superfamily protein
chromosome 4	NC_003075.7	10918676	10922396	+	827769		AT4G20220	NP_193755.1	158	Reverse transcriptase (RNA-dependent DNA polymerase)
chromosome 4	NC_003075.7	10924242	10926781	-	827770		AT4G20230	NP_193756.3	619	terpenoid synthase superfamily protein
chromosome 4	NC_003075.7	10929146	10931277	-	3770023	CYP71A28	AT4G20235	NP_001031675.2	340	cytochrome P450	 family 71	 subfamily A	 polypeptide 28
chromosome 4	NC_003075.7	10931745	10934212	-	827771	CYP71A27	AT4G20240	NP_193757.3	451	cytochrome P450	 family 71	 subfamily A	 polypeptide 27
chromosome 4	NC_003075.7	10937990	10940528	-	827772		AT4G20250	NP_193758.1	55	hypothetical protein AT4G20250
chromosome 4	NC_003075.7	10941593	10943227	+	827773	PCAP1	AT4G20260	NP_001031677.1	226	plasma-membrane associated cation-binding protein 1
chromosome 4	NC_003075.7	10949822	10952924	+	827774	BAM3	AT4G20270	NP_193760.1	992	Leucine-rich receptor-like protein kinase family protein
chromosome 4	NC_003075.7	10953792	10954664	+	827775	TAF11	AT4G20280	NP_193761.1	210	TBP-associated factor 11
chromosome 4	NC_003075.7	10955159	10955584	-	827776		AT4G20290	NP_193762.2	141	transmembrane protein
chromosome 4	NC_003075.7	10955813	10958865	+	827777		AT4G20300	NP_567597.2	352	Serine/Threonine-kinase	 putative (DUF1639)
chromosome 4	NC_003075.7	10961639	10963690	+	827778		AT4G20310	NP_001328927.1	513	Peptidase M50 family protein
chromosome 4	NC_003075.7	10974980	10978998	+	827780		AT4G20320	NP_001320008.1	597	CTP synthase family protein
chromosome 4	NC_003075.7	10980124	10982426	+	5008148		AT4G20325	NP_001078412.2	277	ribonuclease H2 subunit B
chromosome 4	NC_003075.7	10982683	10984039	-	827781		AT4G20330	NP_193766.1	286	Transcription initiation factor TFIIE	 beta subunit
